"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Herrera, Jose","645444","2023","10","10",0.4,0.287,0.11300000000000004,0.5,0.4,0.09999999999999998,0.389,0.294,0.09500000000000003,"9.00","3.61","5.39"
"Mills, Alec","621219","2023","10","8",0.5,0.294,0.20600000000000002,1.125,0.648,0.477,0.676,0.453,0.22300000000000003,"18.00","10.11","7.89"
"Jacob, Alek","689690","2023","10","4",0,0.064,-0.064,0,0.07,-0.07,0.07,0.122,-0.05199999999999999,0,0.7,"-0.7"
"Vargas, Ildemaro","545121","2023","10","8",0.25,0.358,-0.10799999999999998,0.625,0.814,-0.18899999999999995,0.431,0.53,-0.09900000000000003,"4.50","16.07","-11.57"
"Boushley, Caleb","676961","2023","10","3",0.125,0.146,-0.02099999999999999,0.5,0.496,0.0040000000000000036,0.3,0.31,-0.010000000000000009,"3.86","4.04","-0.183"
"Brosseau, Mike","670712","2023","9","8",0.125,0.314,-0.189,0.5,0.655,-0.15500000000000003,0.3,0.437,-0.137,"3.86","9.18","-5.323"
"Miller, Brad","543543","2023","9","7",0.333,0.322,0.01100000000000001,0.833,0.627,0.20599999999999996,0.475,0.438,0.03699999999999998,"13.50","9.23","4.27"
"Quezada, Johan","629498","2023","8","3",0.5,0.257,0.243,1,0.328,0.6719999999999999,0.59,0.564,0.026000000000000023,"40.50","19.74","20.76"
"Berroa, Prelander","672860","2023","8","2",0,0.085,-0.085,0,0.103,-0.103,0.261,0.311,-0.04999999999999999,0,4.07,"-4.07"
"Zuñiga, Guillermo","670871","2023","8","4",0.25,0.238,0.01200000000000001,0.375,0.427,-0.05199999999999999,0.266,0.279,-0.013000000000000012,"4.50","3.23","1.27"
"Caceres, Kelvin","680983","2023","8","5",0.4,0.317,0.08300000000000002,0.4,0.684,-0.28400000000000003,0.451,0.497,-0.045999999999999985,"6.75","13.18","-6.43"
"Pilkington, Konnor","663455","2023","8","5",0.143,0.125,0.017999999999999988,0.143,0.313,-0.17,0.197,0.246,-0.04899999999999999,0,2.5,"-2.5"
"Pinto, René","650907","2023","8","8",0.625,0.225,0.4,1.875,0.58,1.295,1.017,0.33,0.6869999999999998,"45.00","4.64","40.36"
"Uelmen, Erich","657272","2023","8","5",0.6,0.346,0.254,1,0.467,0.5329999999999999,0.595,0.484,0.11099999999999999,"36.00","12.19","23.81"
"Gómez, Yoendrys","672782","2023","8","3",0.143,0.169,-0.026000000000000023,0.143,0.193,-0.05000000000000002,0.201,0.231,-0.03,0,2.21,"-2.21"
"Reed, Jake","596082","2023","7","5",0.833,0.375,0.45799999999999996,1.5,0.779,0.721,0.942,0.511,0.43099999999999994,"81.00","14.34","66.66"
"Beaty, Matt","607461","2023","7","5",0.5,0.338,0.16199999999999998,0.833,0.396,0.43699999999999994,0.581,0.372,0.20899999999999996,"27.00","6.12","20.88"
"Clement, Ernie","676391","2023","7","6",0.5,0.413,0.08700000000000002,0.5,0.486,0.014000000000000012,0.482,0.437,0.044999999999999984,"9.00","9.18","-0.18"
"Montas, Frankie","593423","2023","7","5",0.333,0.239,0.09400000000000003,0.5,0.251,0.249,0.403,0.287,0.11600000000000005,0,3.43,"-3.43"
"Duffey, Tyler","608648","2023","7","4",0.143,0.147,-0.0040000000000000036,0.571,0.567,0.0040000000000000036,0.286,0.288,-0.0020000000000000018,"4.50","3.45","1.05"
"Luplow, Jordan","656669","2023","6","5",0.2,0.193,0.007000000000000006,0.8,0.383,0.41700000000000004,0.455,0.322,0.133,"13.50","4.39","9.11"
"Cyr, Tyler","664202","2023","6","4",0.167,0.174,-0.0069999999999999785,0.167,0.31,-0.143,0.147,0.206,-0.059,0,1.77,"-1.77"
"Hurt, Kyle","669165","2023","6","3",0,0.064,-0.064,0,0.075,-0.075,0,0.059,-0.059,0,0.21,"-0.21"
"Castillo, José","620454","2023","6","3",1,0.497,0.503,2,0.548,1.452,0.762,0.525,0.237,"108.00","15.59","92.41"
"Owings, Chris","572008","2023","6","6",0.333,0.35,-0.01699999999999996,0.333,0.482,-0.14899999999999997,0.294,0.354,-0.06,0,5.44,"-5.44"
"McKinstry, Zach","656716","2023","6","6",0.5,0.458,0.04199999999999998,1.167,0.982,0.18500000000000005,0.688,0.599,0.08899999999999997,"18.00","24.50","-6.5"
"McKenna, Ryan","663630","2023","6","6",0.667,0.391,0.276,0.833,0.704,0.129,0.649,0.46,0.189,"18.00","10.55","7.45"
"Warren, Austin","681810","2023","6","4",0.333,0.235,0.09800000000000003,0.833,0.555,0.2779999999999999,0.481,0.324,0.15699999999999997,"5.40","4.45","0.95"
"Thomas, Lane","657041","2023","6","5",0.5,0.302,0.198,1.167,0.481,0.686,0.688,0.333,0.3549999999999999,"27.00","4.73","22.27"
"Lester, Josh","623507","2023","5","3",0.25,0.242,0.008000000000000007,0.5,0.751,-0.251,0.388,0.462,-0.07400000000000001,0,10.68,"-10.68"
"Eaton, Nate","681987","2023","5","4",0.4,0.254,0.14600000000000002,0.4,0.329,0.07100000000000001,0.353,0.247,0.10599999999999998,0,2.52,"-2.52"
"Crawford, Brandon","543063","2023","5","4",0.25,0.179,0.07100000000000001,0.25,0.223,0.026999999999999996,0.316,0.282,0.03400000000000003,0,3.3,"-3.3"
"León, Sandy","506702","2023","5","4",0.25,0.255,-0.0050000000000000044,1,1.006,-0.006000000000000005,0.546,0.549,-0.0030000000000000027,"18.00","18.02","-0.02"
"Schoop, Jonathan","570731","2023","5","4",0.2,0.485,-0.285,0.2,0.921,-0.7210000000000001,0.177,0.59,-0.413,0,23.17,"-23.17"
"Espada, Jose","664744","2023","5","1",0,0.019,-0.019,0,0.026,-0.026,0.278,0.289,-0.010999999999999954,0,3.48,"-3.48"
"Pint, Riley","666207","2023","5","2",0.5,0.454,0.045999999999999985,1,0.737,0.263,0.666,0.617,0.049000000000000044,"27.00","27.44","-0.44"
"McCann, James","543510","2023","5","5",0.4,0.35,0.050000000000000044,0.6,0.526,0.07399999999999995,0.425,0.373,0.05199999999999999,0,6.16,"-6.16"
"Rainey, Tanner","663432","2023","5","3",0.25,0.084,0.16599999999999998,0.25,0.087,0.163,0.316,0.201,0.11499999999999999,0,1.69,"-1.69"
"Perez, Hector","660431","2023","5","4",0.75,0.442,0.308,0.75,0.492,0.258,0.669,0.466,0.203,"27.00","10.94","16.06"
"Mastrobuoni, Miles","670156","2023","5","5",0.8,0.486,0.31400000000000006,1.6,1.243,0.357,1.003,0.705,0.29799999999999993,"108.00","49.58","58.42"
"Karcher, Ricky","676689","2023","4","3",0,0.029,-0.029,0,0.065,-0.065,0.174,0.202,-0.028000000000000025,0,1.71,"-1.71"
"Lamb, Jake","571875","2023","4","4",0.25,0.276,-0.026000000000000023,0.5,0.759,-0.259,0.311,0.423,-0.11199999999999999,0,8.42,"-8.42"
"Madris, Bligh","676632","2023","4","3",0.333,0.475,-0.14199999999999996,1.333,1.335,-0.0020000000000000018,0.675,0.734,-0.05899999999999994,"9.00","61.51","-52.51"
"Ryan, Ryder","656924","2023","4","1",0,0.187,-0.187,0,0.198,-0.198,0.174,0.3,-0.126,0,3.77,"-3.77"
"Bethancourt, Christian","542194","2023","4","4",0.75,0.531,0.21899999999999997,1.75,0.821,0.929,1.033,0.576,0.45699999999999996,"81.00","21.25","59.75"
"Hernández, Yonny","660634","2023","4","4",0.25,0.337,-0.08700000000000002,0.25,0.438,-0.188,0.221,0.336,-0.11500000000000002,0,4.83,"-4.83"
"Tellez, Rowdy","642133","2023","4","3",0.25,0.108,0.14200000000000002,0.25,0.121,0.129,0.221,0.099,0.122,0,0.49,"-0.49"
"Hembree, Heath","592390","2023","4","1",0,0.026,-0.026,0,0.027,-0.027,0.174,0.192,-0.018000000000000016,0,1.55,"-1.55"
"Guillorme, Luis","641645","2023","4","4",0.25,0.377,-0.127,0.25,0.829,-0.579,0.221,0.505,-0.28400000000000003,0,13.83,"-13.83"
"Wisely, Brett","689172","2023","4","4",0.25,0.435,-0.185,1,1.276,-0.276,0.501,0.701,-0.19999999999999996,"9.00","48.18","-39.18"
"Williams, Luke","663897","2023","3","3",0,0.056,-0.056,0,0.064,-0.064,0,0.053,-0.053,0,0.18,"-0.18"
"Donaldson, Josh","518626","2023","3","3",0,0.304,-0.304,0,0.821,-0.821,0,0.459,-0.459,0,10.49,"-10.49"
"Phillips, Brett","621433","2023","3","2",0.5,0.336,0.16399999999999998,0.5,0.366,0.134,0.526,0.436,0.09000000000000002,0,9.12,"-9.12"
"Dixon, Brandon","641525","2023","3","3",0,0.075,-0.075,0,0.113,-0.113,0,0.08,-0.08,0,0.34,"-0.34"
"Claudio, Alex","592222","2023","3","3",0.667,0.597,0.07000000000000006,0.667,0.881,-0.21399999999999997,0.588,0.628,-0.040000000000000036,0,29.44,"-29.44"
"Calvo, Blair","663971","2023","3","3",0,0.33,-0.33,0,0.372,-0.372,0,0.308,-0.308,0,3.98,"-3.98"
"Villar, David","681584","2023","3","2",0,0.221,-0.221,0,0.305,-0.305,0.232,0.384,-0.152,0,6.61,"-6.61"
"Vallimont, Chris","681808","2023","2","1",0.5,0.28,0.21999999999999997,1,0.296,0.704,0.622,0.252,0.37,0,2.62,"-2.62"
"Zavala, Seby","664874","2023","2","2",0,0.043,-0.043,0,0.049,-0.049,0,0.04,-0.04,0,0.11,"-0.11"
"Danner, Hagen","668470","2023","1","1",0,0.551,-0.551,0,0.941,-0.941,0,0.614,-0.614,0,26.92,"-26.92"
